,risk_rating,Self_exclude_flag,Country_Code,BR Code,Period,Client,Variable_3_Y0,Variable_13_Y1,Variable_21_Y0,Variable_20_Y0,Variable_22_Y0,Variable_12_Y2,Variable_12_Y1,Variable_29_Y0,Variable_9_Y0,Variable_18_Y1,Variable_1_Y0,Variable_1_Y1,Variable_22_Y2,Variable_14_Y0,Variable_19_Y0,Variable_24_Y0,Variable_22_Y1
21519,8,1,1,5,2017Q4,9576,572173.0141,613186.6824,595630.6625,626542.2028,598037.0458,602485.9176,598808.7228,610862.7849,575783.4862,604659.032,573972.9654,610001.7004,611039.2627,592675.1225,593500.9384,580258.5635,613859.333
10412,7,1,0,12,2017Q2,4166,575128.6862,573002.5278,605791.6402,604172.9393,609762.8486,606743.3732,626548.906,623331.0178,628980.6543,613672.1956,611795.6214,604311.8017,571948.131,600559.6524,576281.6392,620592.2525,621976.9868
15394,9,0,0,2,2016Q4,6078,607905.6512,619117.052,613771.9317,618200.6047,575281.9769,598538.4517,587531.8745,597409.1616,640222.8278,627381.6627,613176.8189,597801.94,591871.9389,610797.5711,577901.4586,576296.3254,577720.8585
2254,5,1,0,18,2014Q4,896,596948.5854,606580.2401,613813.9632,576995.6826,629432.831,598552.865253717,619709.8231,634268.4145,645800.4186,598378.540963387,606254.8586,629523.8213,599617.3676039265,632152.7875,679993.4382,596668.0278,612148.3274
23198,5,1,1,5,2019Q2,11141,603604.9474874921,598854.3324931494,598552.2353592789,598479.9032734132,585281.5394,598552.865253717,598627.38952835,599748.9078078358,604836.670615974,598378.540963387,597092.1231,600642.5045596543,599617.3676039265,621954.8262,603193.691448228,598494.1865546126,599621.6050248608
3278,6,1,0,74,2018Q2,1296,578841.9381,620953.0264,597028.9677,596399.6368,608069.2359,607847.1258,605703.2563,599748.9078078358,582429.641,576545.3902,592454.9552,611947.9417,596634.1022,627775.2579,585882.5462,608918.3518,609821.3742
17850,6,1,1,5,2019Q4,7288,619264.1042,625418.2605,593125.6719,602452.5081,613421.8153,589285.4755,604573.9756,599748.9078078358,626445.4858,578379.1281,609646.9225,617059.47,585380.285,611368.5179,618923.306,572447.56,615975.0583
1608,8,1,0,2,2019Q4,637,594374.893,601732.4043,616658.2334,619064.7839,607237.903,568796.843,590654.8597,616304.2182,602995.8092,592380.1632,587973.8942,586078.2332,604618.6734,598300.8575,591796.0769,578313.8835,619849.6465
3573,8,1,0,16,2018Q1,1418,625312.5241,611332.3468,610316.6931,573780.2101,575427.8234,571099.8754,588575.8126,572116.8939,580969.3505,616219.2766,574272.2789,570058.1318,612855.0082,604253.8192,573613.651,614698.0909,607420.3251
23705,7,1,0,4,2019Q4,11715,620057.8749,622526.5209,598072.7251,611689.932,586601.9426,618348.7356,623850.446,589873.2917,618278.2009,594772.6915,599691.7338,587585.9164,586114.4366,604429.9617,592384.416,601033.9025,615179.2809
25259,7,1,0,12,2019Q1,12865,625931.3226,591391.8067,577430.1215,584658.2124,594541.1242,584951.8422,600781.0105,609782.3564,601519.4339,627377.0906,606379.3888,581955.8303,613642.9588,623159.5277,581369.2205,574450.7397,580509.5928
22016,5,1,1,5,2019Q3,9993,601727.0317,586352.1663,576752.0615,603763.4216,579746.9119,608682.7369,571562.5218,628616.9436,582960.0849,596527.2176,603660.5107,586921.9481,583577.2541,586387.4553,607797.5415,577787.8151,574445.8875
25718,8,1,0,0,2017Q3,13033,625024.987,586478.7005,627558.9678,602527.6865,587537.5269,575189.0558,621835.5166,623340.3269,594618.3988,625805.2761,572999.4548,618907.3901,583834.8842,603218.8629,611143.7055,618565.9873,614924.3513
5020,6,1,0,8,2015Q3,2008,603916.2925,614455.6139,616237.5551,599306.9253,577007.195,598552.865253717,615488.0873,599748.9078078358,607256.9482,589565.1276,615027.7726,606790.9115,599617.3676039265,604524.168,578815.0927,611520.8234,618069.9055
20571,6,1,1,5,2017Q4,8912,623268.2857,623358.3741,576774.5381,572295.4496,598249.7662,598552.865253717,626693.8602,582520.1037,607258.1655,598378.540963387,604321.2495,586811.0773,599617.3676039265,594842.5868,622861.6521,569752.377,596900.9899
7924,6,1,0,4,2017Q1,3157,584679.3042,606582.9873,577940.0229,608184.2261,603924.7152,594383.0176,592717.6017,627731.0911,594634.673,614040.4898,570556.2487,581341.9943,590915.273,618622.6833,588992.9784,572384.68,604730.602
21703,7,1,1,5,2020Q1,9720,571307.0465,575385.6071,570596.002,575062.0306,622774.2115,619030.8782,615487.2345,599748.9078078358,623014.1167,598378.540963387,605292.9074,570560.7434,593952.0754,611629.3214,598148.0653,616442.5791,598439.3205
6166,7,1,0,4,2015Q4,2467,598162.8296,611145.5214,622027.8105,627887.7588,603823.5929,598552.865253717,573799.8218,575802.2107,584945.513,598378.540963387,582377.349,576915.5189,599617.3676039265,623804.9601,590811.3064,624663.0516,609972.0276
28113,4,1,0,12,2016Q1,13984,621676.6499,616195.4095,609313.3309,595844.7763,591816.989,627594.3213,571159.3592,608729.5649,601935.8632,581766.6664,573298.7558,628575.0115,618757.9659,596025.7273,624937.1307,581262.8521,586294.9114
5104,6,1,0,6,2019Q2,2038,594017.1119,584721.4354,597702.3062,617395.1166,609309.129,571174.7701,596818.0032,585196.5838,574469.5084,628400.6512,585146.8473,577207.6416,604762.4617,587779.2188,602609.8607,593109.113,573216.1591
17263,7,1,0,10,2019Q2,6989,620771.0534,619907.0082,583970.298,570815.8366,582529.0238,607606.7481,625614.1433,568221.2519,621408.7462,628180.6925,574953.9819,590055.5204,603909.0902,599497.0214,627988.2918,593032.8754,614986.2413
11764,7,1,0,4,2015Q2,4677,581535.7473,619230.0857,613709.9574,613707.1996,606755.8452,598552.865253717,603031.1849,574901.5528,571835.4201,606439.6126,579130.5432,588461.7224,599617.3676039265,625453.6872,622432.2944,569611.7912,621881.4804
20895,6,1,1,5,2019Q1,9115,621208.8778,608328.3028,599220.6358,584255.1125,609223.5773,575786.9299,594824.6921,608176.0161,577744.5522,599091.5871,579693.7425,619836.4018,607322.9596,577486.3434,576673.9561,611760.3705,605244.8363
11534,8,1,0,11,2016Q4,4590,619533.0953,591372.2358,572112.68,591809.9131,612633.6991,605068.7158,603003.2788,583534.3044,599976.401,618034.7453,599682.303,594250.6222,595268.312,600456.8196,577772.6398,585177.5871,575561.9452
24353,5,1,0,1,2018Q3,12526,632660.472,586513.2567,603274.4129,628363.5853,638462.4674,583662.2852,613717.813,586159.1793,699879.5523,605340.3909,597771.4801,595672.6081,579254.9467,597017.8737,706513.8594,583157.3327,635585.4168
23118,5,1,0,26,2019Q2,11061,608911.1713,622845.7037,592865.1361,618572.6618,619985.6985,598552.865253717,624727.7404,599748.9078078358,574093.1949,612466.1209,601138.9952,592826.103,599617.3676039265,617294.2838,631492.923,573301.4231,607561.8011
28068,5,1,0,19,2014Q4,13967,570269.0547,608199.0229,590199.4645,570261.4723,570366.433,598552.865253717,573840.2921,570268.5973,581688.382,605872.2848,616179.5759,599690.5868,599617.3676039265,572951.5228,600991.4877,575149.7915,625428.9914
6741,7,1,0,0,2019Q3,2692,623446.4342,625316.3164,594106.1054,618028.9374,624243.4296,622260.26,595980.3981,582037.7127,604553.311,594700.8231,614433.5385,571345.3284,574973.5838,582307.5812,580510.0592,608479.5445,570306.3943
2904,6,1,0,14,2014Q4,1153,615388.1623,598854.3324931494,586749.2526,624531.2808,628506.2989,598552.865253717,598627.38952835,575957.2433,603121.6084,598378.540963387,628099.6975,600642.5045596543,599617.3676039265,612799.4179,579572.148,617096.7129,599621.6050248608
10465,10,0,0,42,2019Q3,4187,589697.8735,570275.9147,617470.226,585314.3157,607938.1586,590248.9922,619062.2028,606306.1066,600875.6017,580613.3544,588878.1377,600160.4703,605762.8412,616953.4713,620458.101,577821.4686,597008.6103
3800,13,0,0,33,2016Q1,1504,677313.7188,612069.6566,580697.2965,612662.5684,532113.4024,604935.3747,611660.4416,637818.9967,619920.0553,621327.2673,603650.8916,636710.3188,594112.3054,606798.1611,601410.619,584087.2293,628698.6531
18736,8,1,0,7,2020Q1,7758,602369.7874,591726.0464,595020.1431,614011.6696,596612.475,622526.1308,627114.0356,579032.1915,632098.1676,600709.9331,608570.9471,601909.7379,626206.4651,602606.3374,590518.0179,584033.5788,577161.0988
1633,8,1,0,12,2019Q1,648,601252.3276,610956.6211,611063.2135,594735.8519,609143.4748,613206.4026,590951.6072,607126.4638,598339.8264,624770.4918,574668.8498,569578.4109,613530.2611,595057.8909,582523.5613,571339.925,593344.6539
4368,6,1,0,33,2018Q1,1750,598114.2653,599592.2395,627133.5645,577493.9667,604556.5786,621961.7406,620916.6143,586229.8335,621181.5715,585036.6576,585716.2577,587391.4521,588101.6309,598528.1521,573954.1005,602444.014,606996.7291
20141,8,1,1,5,2017Q3,8595,582628.9306,574240.7458,610427.5743,590573.7675,627551.8577,596327.7347,621243.8348,599748.9078078358,586209.4362,618269.752,580173.229,580322.5507,606167.853,617065.105,583387.2309,588006.0333,569976.1772
5072,9,0,0,0,2017Q4,2025,606578.0671,619888.2081,580444.6809,594367.7812,579862.4702,625156.7653,569227.1895,599748.9078078358,611292.4593,628038.2439,617527.619,580708.0506,628093.9669,627802.922,604352.0249,601337.327,569356.9161
23305,10,0,0,66,2017Q3,11260,591342.5704,627354.3208,627624.4325,575483.1381,595367.9682,621742.0514,593239.2847,612404.3905,614032.7715,595054.5888,578064.6888,579377.4851,604336.76,626396.4998,574004.6826,614750.8653,628420.1527
762,5,1,0,8,2016Q1,309,619857.0357,583542.9414,618270.9166,606919.9971,613770.6081,611159.8229,618098.9417,599748.9078078358,583965.2345,587238.4032,608801.7888,604376.8125,574035.9988,596211.0934,579261.2204,622113.2213,586750.8683
19582,6,1,1,5,2017Q2,8255,603604.9474874921,598854.3324931494,598552.2353592789,598479.9032734132,599258.6072412956,598552.865253717,598627.38952835,599748.9078078358,604836.670615974,598378.540963387,600614.9081356999,600642.5045596543,599617.3676039265,600919.1105765322,603193.691448228,598494.1865546126,599621.6050248608
20363,7,1,0,3,2019Q4,8746,576272.5669,573699.2021,578304.1251,570261.8167,594947.8914,571526.3397,588155.227,606581.9251,620032.4033,572661.7389,595886.6227,584191.1337,618359.9105,608617.7786,576753.9742,619957.6474,600722.3373
14559,3,1,0,2,2014Q4,5725,610949.0127,586604.0768,625791.8044,589677.4113,610057.2034,598552.865253717,574063.7025,629610.5151,685612.6515,604364.5196,616511.5124,608133.7706,599617.3676039265,666698.56,600189.4218,588539.6664,620622.8866
6074,7,1,0,12,2016Q2,2423,595711.7006,591014.5786,598586.2182,620008.1849,609257.3951,622819.3445,574652.2025,599748.9078078358,601212.6836,607071.6267,606537.9556,614870.7999,608787.9143,625916.9987,586339.7033,580776.3147,628164.8728
8525,5,1,0,1,2018Q3,3403,627664.9193,577452.0082,608651.6322,587991.5879,577233.1488,575918.5054,569280.2811,592185.19,591520.4277,611756.1306,618526.261,580226.8922,604682.8439,569263.6664,590554.3693,598387.4649,588767.698
24959,6,1,0,12,2019Q4,12741,584936.6095,584615.2572,596536.8221,613225.8926,579627.1175,578810.7063,608685.6843,626740.9316,606905.4332,594663.9974,578357.4048,609025.3699,596957.9274,589104.6086,582662.1038,585104.185,622935.0442
4722,8,1,1,5,2019Q4,1886,622596.5715,620555.44,612008.3122,600930.1011,602676.3948,572593.0019,587751.2043,617294.7522,623244.4739,621799.4143,627557.4109,592305.0035,579871.9962,576412.0095,572334.1075,618714.8337,577286.0376
25744,5,1,0,13,2015Q2,13043,1291321.366,582968.1917,624481.211,614453.3441,777799.5818,598552.865253717,636193.9162,647283.2783,334101.1647,598378.540963387,888104.1005,836616.8938,599617.3676039265,914818.6917,319549.7888,579727.1889,720797.808
21597,8,1,0,3,2018Q3,9635,590991.936,602014.6945,581435.9157,621479.9837,570057.6773,598552.865253717,583110.9835,626045.3865,582066.6634,614141.1504,597268.4179,595333.8721,625979.5532,581785.4034,609328.8416,590392.3467,613929.9514
2016,8,1,0,63,2020Q1,793,582669.1598,617379.7141,589430.3857,619276.3533,568342.6212,604720.6579,609074.9955,576263.778,570541.8756,614606.6873,579934.1075,600824.3944,588117.7755,606791.7503,580026.5072,591480.8164,628449.0335
24601,8,1,0,11,2014Q4,12613,619971.5847,605752.6561,605668.5036,624113.0941,624665.5201,598552.865253717,599594.4546,575713.8445,609559.2787,598714.2038,595522.6387,598448.829,599617.3676039265,582768.4655,618660.4854,575208.5931,626715.2948
7547,5,1,0,64,2020Q1,3003,597170.4167,600201.9531,628326.6046,573906.2017,607860.1002,571259.5773,595862.4774,607500.793,596060.0897,619805.7509,585617.2832,605750.8871,584966.6701,615603.215,609563.7225,574818.6027,616805.0748
24056,9,0,1,5,2020Q1,12183,588461.0784,612212.0586,622785.5634,604773.2715,583126.778,598552.865253717,622062.5241,599152.5571,588016.6863,575834.3299,603070.7648,626720.2065,599617.3676039265,574012.9687,607095.0076,594088.3677,605563.6451
18493,9,0,1,5,2019Q3,7621,581387.2049,569060.2574,606627.1565,604624.9611,605753.8509,628377.8393,581649.7647,578742.6079,601521.215,584643.4438,574180.1933,586625.6944,604288.9983,576047.8695,589723.017,595815.8729,587549.3485
1723,7,1,0,34,2020Q1,678,625749.3845,613662.0369,603131.2049,608129.5168,592368.4627,581203.6099,616449.3072,628955.4505,574089.7027,617989.7694,630292.3761,598299.608,587864.2184,576460.4074,585122.8244,615417.0419,595163.689
27236,12,0,0,8,2018Q1,13613,603048.1373,621598.0902,617280.3824,618282.8121,588709.9956,587589.0524,624712.4854,629240.5094,603179.8146,598378.540963387,595482.4508,579531.4254,592676.4393,606989.1302,614218.7491,581530.7013,612675.309
2307,8,1,0,21,2016Q4,913,623983.6938,590753.6459,597364.9895,603371.9994,581003.1105,572174.2725,581464.2582,626075.4128,586449.5364,608385.6684,579827.1124,612011.1235,583854.5428,602804.1716,590685.9158,573712.6771,601731.4207
13593,7,1,0,16,2015Q3,5340,603604.9474874921,598854.3324931494,598552.2353592789,598479.9032734132,613971.3707,598552.865253717,598627.38952835,599748.9078078358,572778.8652,598378.540963387,587341.478,627593.2934,599617.3676039265,576012.7263,583281.1549,598494.1865546126,625378.8121
4005,7,1,1,5,2016Q3,1600,573443.128,604118.9218,586332.8203,614936.3086,617286.2167,587829.0219,600684.4479,610900.6292,593968.2753,598378.540963387,592465.3751,605925.3603,576833.3866,576238.8611,604899.0209,595819.3344,589965.0009
13046,4,1,0,30,2018Q2,5135,627027.8971,627296.3479,596712.0092,588346.2614,613364.6547,586758.5284,573646.3446,590471.477,584395.9467,598615.6747,628210.8524,622508.4838,611650.1053,609739.1688,605585.0473,609342.3037,618162.2978
5867,5,1,1,5,2016Q2,2336,596808.6337,579321.3729,607673.7631,590822.5684,621467.6605,616120.181,614597.984,590522.143,613880.0207,579367.0176,573950.174,622856.7532,584687.402,586731.1761,572995.1931,586123.6606,612571.9595
1170,6,1,0,0,2017Q4,461,587609.1783,581435.2642,610609.6889,576598.4219,607296.2106,610141.2892,616791.4808,612770.7132,604300.5493,593997.158,585969.1368,588434.1532,577903.0761,575629.7903,602762.1895,575842.309,603483.3271
3471,7,1,0,8,2015Q3,1371,587036.6712,597551.9991,608341.2583,592999.1881,614538.9413,598552.865253717,615766.5834,587541.7274,622261.9176,588767.1999,619707.2184,620728.3741,599617.3676039265,623406.929,604598.3708,600921.751,612714.1973
18767,8,1,1,5,2018Q1,7771,603604.9474874921,581833.3562,587480.7577,598176.2435,623687.2009,598552.865253717,598627.38952835,599748.9078078358,604836.670615974,598378.540963387,615792.1794,571027.9066,568791.8446,605807.7951,603193.691448228,573374.3664,624445.2164
961,7,1,0,4,2018Q3,382,593612.3289,600540.027,602456.8726,600484.3857,602060.8082,571987.5018,574649.4408,575094.1299,611663.8225,610049.6932,584449.4245,605506.0253,581295.2081,574474.9987,586789.8887,622159.5391,575377.2946
10097,5,1,0,6,2016Q2,4044,598007.8041,613164.5063,624671.6554,579608.1958,608394.5465,609193.0582,611464.6911,599748.9078078358,773049.4882,589922.3059,608147.1104,626333.8445,676046.0919,624993.61,745222.114,617225.1562,662375.1686
28135,4,1,0,35,2017Q3,13994,599515.0606,586151.9147,612105.1203,630171.4419,582801.0532,602010.0652,614574.5978,599748.9078078358,644523.3538,617171.8782,591558.7879,607813.9681,596962.1628,615497.5751,638684.1897,624835.8128,593385.0701
16195,6,1,1,5,2020Q1,6440,583348.6049,590914.6412,623680.846,592403.4815,605528.8104,598552.865253717,618029.0495,591784.5335,630712.1602,586300.2621,600119.1216,583289.167,599617.3676039265,607049.2161,610202.1027,588251.0043,619627.3599
9534,5,1,0,6,2017Q1,3839,617185.7753,616713.7295,578727.5153,578066.6822,588294.1326,572530.729,626620.6537,606248.4281,629461.1755,585351.4456,622442.2509,587078.8091,588044.0703,577302.2879,576557.1111,617299.7729,601760.8024
9576,8,1,1,5,2016Q3,3855,608155.2235,621941.4129,573707.5062,594951.646,603686.699,581492.3962,573093.2136,616283.6972,618033.4018,623676.2369,625505.5802,618708.7177,591034.4932,625610.3345,593895.8985,578889.7679,600435.6998
4609,6,1,1,5,2017Q1,1848,627557.8083,573682.1432,626298.5627,573839.3029,577940.0731,590685.8794,612828.4541,585247.4227,574708.2322,569397.0202,616296.7668,591133.5502,578224.4904,617420.3336,573442.7333,606280.3736,612056.5813
16608,8,1,0,42,2018Q1,6652,576889.6765,582804.5425,572334.9057,579813.4832,607923.3016,625412.7395,627132.7423,589915.6083,589826.924,569334.926,591161.1791,576324.0348,573856.4419,625378.5294,580117.267,578365.689,613836.2415
12470,9,0,0,19,2019Q3,4925,623810.4318,621901.3707,572468.4303,576345.0059,587494.8629,587642.4113,581765.4051,620422.3159,615000.9123,584949.4449,608255.4292,576623.0737,604854.7105,606015.8536,574359.0001,610436.6478,627039.5713
21682,6,1,1,5,2018Q3,9701,576139.7604,574622.1356,590672.5958,581352.0645,592488.0625,613039.3766,625562.3256,580456.4698,594872.5093,598386.3748,625172.7822,596427.7116,594410.8384,617490.3369,593914.4845,576507.2763,591138.8715
25122,7,1,0,23,2015Q2,12808,622783.2601,598854.3324931494,617021.424,627738.0266,573157.1813,598552.865253717,598627.38952835,602394.4111,602635.7383,598378.540963387,621930.3817,600642.5045596543,599617.3676039265,577413.568,615610.2932,597289.2143,599621.6050248608
2945,6,1,1,5,2015Q2,1168,581999.6366,595180.4934,591433.4251,606794.5226,605925.3291,598552.865253717,584638.5518,613040.5641,584354.4582,578878.5752,578743.5363,618166.9995,599617.3676039265,596938.8905,574693.8334,626015.9869,613136.3462
18967,8,1,1,5,2017Q1,7877,627469.3544,593906.471,584062.9084,591739.2247,570547.418,598552.865253717,625880.6641,569862.3879,619880.2327,618837.2089,595863.7058,584714.794,599617.3676039265,593243.6407,595216.5023,624867.6781,593080.1336
20977,8,1,0,11,2018Q2,9162,624161.7255,572704.937,591451.5609,598034.5767,588548.1679,613419.0488,623387.0742,573238.6926,624326.3454,627237.8018,617703.6034,600438.5261,599650.6418,600447.2638,587063.3507,618234.8665,577320.5109
14395,6,1,1,5,2016Q3,5655,569562.8117,604003.7645,584970.0304,585551.8135,594286.2602,625368.5459,587782.629,578598.7003,569083.0331,591833.2504,606874.5121,581916.8451,573119.4215,593323.2767,590455.5759,573381.8562,582427.5601
19046,9,0,0,4,2019Q2,7925,587813.4089,570972.5196,579784.9382,602161.7612,608811.2031,620150.7218,627861.8953,607962.6098,602908.1446,598378.540963387,575908.2839,591755.6189,590160.1772,599708.1471,620451.0155,619992.8128,569428.7653
