,risk_rating,Self_exclude_flag,Country_Code,BR Code,Period,Client,Variable_14_Y0,Variable_22_Y0,Variable_1_Y1,Variable_13_Y1,Variable_19_Y0,Variable_9_Y0,Variable_3_Y0,Variable_30_Y1
17232,9,0,1,5,2018Q3,6969,623033.44,612616.8039,582576.23,583422.0097,605323.8284,623374.5367,592305.2717,601873.07
23015,6,1,0,35,2016Q1,10948,641709.4927,612355.8254,614880.3188,576034.4361,656372.6861,620908.6165,692450.7775,574624.6527
10207,8,1,1,5,2015Q3,4088,617596.5333,621730.2774,593201.2378,580912.4267,576342.8934,603590.1031,583435.6776,608167.0415
5617,7,1,0,28,2017Q4,2242,582278.8375,605544.2805,610500.9909,570683.201,579513.2804,598956.7807,599268.9866,580485.0577
6596,8,1,0,12,2015Q3,2636,623205.2955,619472.9954,627191.5959,582691.7721,579506.2888,611441.2798,629345.4686,586069.7855
13846,5,1,0,32,2019Q1,5450,594803.1861,577290.4455,574437.0989,611434.4235,621715.2817,631475.28,618286.0191,590748.1695
17675,5,1,0,12,2019Q2,7197,589321.7995,581547.7974,602939.2717,570326.426,575232.6813,622291.0983,579760.6535,618114.5033
27280,8,1,0,13,2015Q2,13635,600174.5898,616838.5342,610269.9875,620928.2145,581261.6537,582234.9526,623700.4923,573871.7641
7404,12,0,0,6,2018Q2,2946,613329.0545,621439.0418,596315.1583,617432.1214,617932.1642,618954.2528,599379.2508,573257.5859
12279,6,1,1,5,2018Q1,4857,593910.8494,627545.5114,595754.243,569699.1149,604034.8609,618762.7316,575297.068,593428.632
7690,6,1,0,12,2017Q1,3074,587490.3818,601363.8784,615083.0638,579406.6778,600153.1136,570014.1457,585414.9034,597866.4194
22076,9,0,0,6,2018Q4,10038,618336.3749,587204.4071,628072.5167,572392.2092,590876.931,590859.3312,574087.6931,584051.4456
24812,5,1,1,5,2017Q3,12678,583714.3032,614686.7758,594386.7285,609865.9906,594608.1811,612709.7968,608241.1567,581564.9829
12302,4,1,0,8,2019Q3,4863,619697.3695,571243.138,597466.6727,586540.9374,616012.926,630111.9149,637857.801,576647.8222
16123,7,1,0,12,2018Q2,6413,580772.7636,629495.129,637086.4846,615405.9493,637157.2282,611687.8407,655109.343,607606.7131
21907,7,1,0,12,2020Q1,9897,604516.4543,613477.7997,599068.6702,596656.8312,624959.5159,609451.5816,622226.0587,587955.1628
11111,11,0,0,19,2019Q1,4421,577505.2196,590775.6536,571017.1363,627109.5069,613889.2899,629697.692,627381.465,621598.9262
18756,7,1,0,8,2019Q3,7766,589510.7968,574955.5472,617596.8632,610929.8923,577209.3455,617949.4183,589408.5199,589214.665
3333,5,1,0,12,2019Q2,1315,571296.1066,597255.141,597842.7085,594886.994,570479.9144,581750.1137,569829.5588,614751.1215
26044,3,1,1,5,2015Q3,13143,614278.3198,595756.3765,616704.2797,610166.6945,607625.4538,597294.0343,626329.6507,579656.2924
1857,6,1,0,28,2018Q3,733,610373.6702,626541.2517,570780.6064,587967.6535,579808.9382,573002.1324,608682.4885,589671.5349
1058,9,0,0,47,2018Q4,413,592373.8882,612486.4909,601373.1347,620927.9082,619808.3891,582893.3415,576647.3559,592483.0703
28168,5,1,0,14,2018Q1,14006,609173.8023,614777.7991,622016.3671,582510.4858,619553.7706,605130.1134,610740.6347,592526.748
5998,6,1,0,18,2019Q1,2395,607881.9996,615322.6161,570905.4236,623002.3819,622569.0335,624694.7522,597574.7923,581314.9496
18896,6,1,0,20,2018Q4,7848,629955.9237,617775.6894,609103.513,600441.2195,630794.4669,585367.0336,625536.0692,575163.2305
925,6,1,0,11,2019Q3,373,628288.9178,573097.1832,615270.6579,610055.5638,571518.7866,618979.2446,582086.491,623717.1507
16513,6,1,0,4,2017Q2,6610,586536.278,604833.4978,619920.8869,619785.9708,597047.9935,574422.3907,575905.5801,582558.6391
23270,13,0,0,0,2020Q1,11220,583355.9596,603598.6268,598382.9667,571596.0232,614498.4339,609543.2766,602104.5198,578230.901
14993,6,1,0,42,2017Q3,5895,577032.025,587568.5588,591710.8889,595011.4884,623585.7168,614067.8147,576540.1723,609050.233
17061,4,1,0,30,2017Q1,6885,577029.7066,581044.1637,577109.201,601610.0009,594052.9395,620154.6672,599909.6257,612908.1598
14505,5,1,1,5,2018Q3,5704,585046.9547,606571.4068,625096.6073,598193.8216,597724.5813,613503.6509,614602.4421,605547.3879
7021,4,1,0,22,2019Q3,2790,592802.7366,571962.5576,577758.3266,616957.2719,580009.374,630542.6534,626274.4186,572590.9795
10925,4,1,0,18,2019Q2,4349,607812.5578,587116.4235,618212.3183,586876.5685,600039.4935,610689.3856,599432.3912,609043.0735
12682,6,1,0,13,2017Q2,5002,618829.8017,623264.4842,628743.4456,576133.4524,589088.2373,612660.358,609056.5271,622814.5929
12834,13,0,0,13,2019Q2,5056,597600.7107,586942.3137,578697.4057,583435.26,581213.8337,587123.1651,627480.4525,572320.8371
25767,8,1,0,0,2015Q3,13053,594721.8532,595690.845,626005.0474,601398.5362,618655.7896,606240.8256,644455.0299,600557.4319
7952,7,1,0,12,2015Q3,3170,574621.4987,602214.93,628464.517,611526.9433,596294.1384,616789.641,612546.6944,581383.9509
3068,8,1,0,0,2019Q4,1220,627968.5826,594638.6991,569787.3907,596864.0595,604653.0836,589539.3469,614880.4497,593579.446
24951,8,1,0,19,2017Q2,12734,622695.2289,627012.0635,583855.9117,615464.6887,612474.8274,612045.7332,606756.8655,608638.7286
2210,4,1,0,3,2018Q2,874,603790.805,582435.6066,594648.3851,574042.7321,589441.6121,608816.2687,589770.6884,618108.8755
10348,6,1,0,59,2015Q3,4143,589973.2246,611515.1861,591469.1711,592674.1141,592845.0829,628962.8712,606579.742,577538.7979
25853,6,1,0,8,2015Q1,13074,570266.7898,592436.9162,609317.8619,620778.6661,572038.5187,623668.4717,602543.3138,586740.8544
21184,8,1,1,5,2020Q1,9316,615813.5718,605570.7748,621874.3006,619482.4015,618242.3216,580006.9823,616559.8325,592478.0611
4723,8,1,1,5,2018Q4,1886,618091.2557,623021.7112,591533.1099,626304.0053,605300.3385,588135.0346,604292.7028,615297.7067
18784,5,1,0,30,2016Q4,7778,579695.5773,590885.3873,605731.9066,574108.5618,627352.4241,602157.4865,585965.3234,626686.3234
1942,7,1,0,4,2017Q1,763,600182.1248,611044.7526,619140.2788,620638.1549,626510.6904,602386.8166,628470.5658,599796.1855
4598,7,1,0,11,2019Q1,1846,624473.7444,617649.16,579152.2845,593686.4693,600491.8373,623475.6849,602540.7446,569136.5138
10050,5,1,0,13,2019Q2,4027,604124.3598,595821.5029,615420.7634,596149.1171,627350.4035,613907.6029,572865.4429,580446.0438
17350,7,1,1,5,2017Q4,7033,616221.4029,628628.1112,626835.5407,589971.2308,594324.2495,588429.9615,597782.8866,602901.9247
15870,9,0,1,5,2017Q4,6312,579395.219,620203.7894,623115.1849,596050.9233,627381.7341,576332.2473,599907.5557,600585.6492
27249,5,1,0,2,2019Q3,13620,576366.2009,570984.1362,608126.8932,601328.4114,611415.215,587760.2344,589851.8011,620845.8006
8227,11,0,0,33,2017Q3,3280,622108.8727,578715.3505,625341.6444,593273.5006,613395.3197,654722.6447,743470.9658,592665.0534
27733,8,1,1,5,2017Q3,13832,578710.2159,602714.8809,622681.1767,574228.3877,601941.5499,572718.2767,599095.187,627250.9892
10366,8,1,1,5,2020Q1,4150,621405.7287,609005.1303,614498.6755,584377.6302,611847.8356,604945.3146,595908.4571,573605.1072
7822,6,1,0,34,2019Q1,3116,572941.3666,574556.102,612112.7827,624497.3867,632759.9523,601110.6274,599492.1258,599416.9815
20124,9,0,0,38,2019Q4,8583,624065.525,576236.4614,620749.5972,614479.0607,625670.6247,599734.4124,574603.2623,591573.4432
2425,5,1,0,18,2016Q2,960,613521.2526,583233.2561,614539.911,603287.4846,580555.9678,629537.7581,586249.1483,591235.2079
1538,6,1,1,5,2015Q3,607,613704.0525,587609.2414,610731.2354,620955.6333,628325.6187,596515.5623,611858.2183,617316.8114
5219,6,1,0,12,2020Q1,2085,597129.9563,578262.8077,583750.0897,580044.1932,583429.8599,640207.5745,589443.2782,628216.5948
15883,7,1,0,21,2017Q3,6317,628522.2708,619714.5668,591232.2636,578085.6405,579460.1025,573592.17,606724.0947,570118.7476
9953,3,1,0,33,2018Q1,3987,572101.8784,597716.8757,627239.1252,607329.9841,571934.3624,606157.0083,575665.1224,578205.1984
4818,3,1,0,2,2016Q2,1922,616226.7853,583156.7102,596007.7201,597732.8747,577514.362,622047.2487,615996.9167,618779.1626
3863,7,1,0,16,2019Q3,1526,601485.9316,613463.5501,625545.4794,587878.9833,585664.0756,570402.8624,620679.0477,602147.6651
22591,9,0,0,59,2019Q3,10504,603067.13,587454.4832,607054.8958,586985.243,624692.3708,610524.7344,587556.4946,571159.6703
23184,7,1,1,5,2019Q3,11125,628750.4301,628513.2943,605475.6629,586081.2597,577567.1566,597682.5583,629639.45,590124.6728
2063,4,1,0,2,2016Q3,809,572167.4819,612964.9468,620640.9328,614270.413,611767.833,624227.973,570285.5634,584355.0027
2670,7,1,0,1,2019Q2,1058,612449.815,595161.5315,572246.1797,588475.767,579019.5181,581428.5761,625489.753,615813.5772
18369,6,1,0,19,2020Q1,7560,578187.3861,595822.639,598698.0999,623065.547,577436.2851,626546.9325,616039.0964,609134.3233
16713,8,1,1,5,2019Q3,6704,585326.6341,575750.1794,624837.7507,625476.114,575944.0478,627040.7462,588847.2755,573714.9723
12990,5,1,0,30,2017Q2,5114,579622.876,592893.5797,622699.2572,604944.0134,583547.5071,589966.3526,583827.0168,608662.9554
19384,7,1,0,0,2020Q1,8124,611221.4237,624208.5978,589256.6708,606131.3379,626720.6319,602607.2716,594777.3505,573254.4996
25296,9,0,0,0,2019Q1,12878,574945.7328,596968.8243,596355.0398,594397.163,616723.5939,579730.1243,617658.1231,591834.7917
21311,6,1,0,8,2019Q1,9418,582393.6416,605291.3486,595572.8768,587497.4035,635509.1424,606989.3162,619275.4457,620614.6514
18073,8,1,0,59,2016Q1,7398,603686.7851,572468.0313,589860.395,573911.2255,627833.5179,605754.3645,629443.8092,583334.0449
8925,4,1,0,24,2017Q2,3567,606095.2583,583546.3167,634258.3893,579300.7221,608500.6961,640677.2576,589965.5025,590500.5889
705,10,0,0,34,2018Q4,290,572598.3906,583797.6597,604987.3419,622683.6599,605307.8308,570083.5235,608334.1364,622359.4014
10896,6,1,0,4,2018Q4,4336,589250.7122,593359.8398,587449.0443,605882.1001,580502.7145,577644.3069,574024.6715,592348.7231
20052,3,1,1,5,2017Q3,8540,616616.926,629047.0652,580734.7337,625518.4006,581532.6926,577073.3197,576246.2959,594104.1989
16410,6,1,0,12,2018Q3,6555,612517.3138,628124.9079,604790.8162,614826.1254,571244.8677,580667.6644,619996.9845,568975.3136
9096,6,1,0,4,2018Q4,3650,596968.4675,618297.1063,587847.4286,610310.7936,608418.3884,621722.6138,605768.2972,592576.9123
10367,8,1,1,5,2018Q2,4150,569204.624,619973.585,582195.6235,607749.6006,579221.3483,614353.4031,612233.7539,619012.6677
1747,5,1,1,5,2019Q2,686,574686.1118,608969.3221,590707.7299,609396.3404,617906.558,586001.5496,574127.5788,592506.1375
10321,10,0,1,5,2018Q3,4133,581698.7454,583755.1923,606095.1353,587262.483,624287.1229,573722.4463,610213.016,605822.1322
15246,7,1,0,34,2016Q2,6010,587533.6866,610566.8394,592007.7731,593693.097,589470.8109,598040.5893,578329.4413,624214.8471
18354,7,1,1,5,2017Q4,7548,616795.4179,628213.7098,601867.711,570034.8873,590411.809,587910.359,585059.7781,593826.0667
18616,7,1,0,35,2017Q1,7695,596409.127,571104.6776,573996.0876,617331.5614,576529.5624,625635.0075,572506.8756,612970.2241
7090,10,0,0,12,2018Q1,2820,610660.016,584822.8691,604574.2269,614987.5516,612578.5223,573068.828,587154.1722,621254.3141
11663,7,1,0,24,2015Q3,4634,613124.6437,597731.7489,620830.8601,603180.9894,621800.1039,629516.9461,596287.601,627766.5271
9058,6,1,0,12,2017Q3,3634,594439.3382,596380.6981,612152.675,626250.4134,574842.35,572512.6087,574476.0948,605514.7215
22729,8,1,0,26,2019Q3,10646,605563.852,599814.0338,603356.2276,595296.7759,574876.0103,620261.2678,573314.9677,589453.5791
7514,8,1,0,2,2019Q3,2986,623155.9296,584977.5535,608524.3099,598103.2931,619817.8197,583442.5164,607884.0706,573669.7482
3731,7,1,0,19,2017Q4,1478,608996.6818,625438.6266,621780.2953,587118.9891,581738.5372,601984.3715,590346.5225,617098.5011
6125,6,1,0,11,2016Q2,2449,609639.1301,616346.5771,586722.9018,615002.5284,626486.7166,577758.8398,572028.4004,624377.2748
22657,10,0,1,5,2019Q1,10579,585221.8412,591748.3527,605497.5886,624576.0616,582902.9513,592284.8382,621780.3191,571846.577
24404,10,0,0,4,2017Q2,12544,594958.2544,616433.605,621210.8851,573505.0405,609522.1557,572392.0469,586469.1427,609052.8398
25260,8,1,0,12,2018Q1,12865,624022.1221,589202.3601,605370.7565,585906.0359,577466.611,578380.0351,613881.554,610966.1781
23826,8,1,1,5,2019Q3,11868,623224.9925,586222.0892,599986.8324,613441.4307,607455.9408,620603.988,614697.4835,623496.7301
25126,4,1,1,5,2018Q2,12810,610544.5519,610951.1154,627717.2437,620454.0411,587461.6327,590413.5152,577069.8737,596488.0224
1640,7,1,0,16,2016Q3,649,625547.4621,599732.8259,626793.2216,628018.0077,680510.7287,716789.2943,662366.2168,597145.2809
14595,4,1,1,5,2018Q2,5738,609047.4799,583236.4943,610426.8929,613099.4838,597411.7153,620022.5338,578051.4315,600027.1698
25752,5,1,0,8,2016Q1,13045,607997.8476,580918.9278,586087.9285,584610.1011,615599.1461,608621.9867,575874.8094,621926.9752
25926,5,1,0,27,2018Q3,13102,626236.3892,590459.6025,598367.502,594242.0055,583039.8708,616414.2484,583635.6194,589067.9062
21430,8,1,0,4,2020Q1,9497,610371.6319,613186.0728,628045.9824,605180.5681,626800.544,580983.8826,586975.8807,585153.3217
3378,5,1,1,5,2016Q4,1336,602125.0917,624807.738,627326.4144,623339.1885,616140.5232,592742.7334,616931.6258,571055.5405
12586,8,1,0,21,2019Q1,4972,623821.0396,588852.4907,587057.4983,595519.7057,614256.2903,618298.3048,599760.2132,576440.2299
13565,6,1,0,2,2018Q1,5328,628295.0029,599218.2564,594184.2293,598193.8038,577902.55,584901.8119,571052.0057,620860.9807
26602,7,1,0,8,2015Q4,13369,590541.3285,618263.7178,621883.2405,576231.2494,574670.8572,605758.2738,604289.5409,617760.3161
18247,7,1,0,21,2019Q2,7488,611380.0896,574746.2589,602523.5617,625289.9471,614619.9532,629307.887,607863.3253,607916.3721
3720,6,1,0,19,2016Q4,1476,587574.0639,594765.0796,618787.4282,570485.0379,628966.0817,610005.0904,622223.6248,613715.2951
1706,7,1,0,19,2019Q4,670,596200.2524,573801.0288,586210.0689,591434.6383,590041.4282,592052.405,585486.3811,616063.7491
3417,4,1,0,12,2020Q1,1354,572570.0216,578472.1047,602051.5496,591630.5523,626794.6603,590852.4169,573080.3191,604738.333
24908,4,1,0,34,2019Q4,12722,621218.0065,612797.6721,614034.3283,587075.3633,632985.1617,595812.6537,610395.9279,623965.3171
1731,7,1,0,2,2017Q2,680,584009.6487,594842.0466,617544.2149,624199.4186,618722.5514,609109.1326,610949.5976,579243.4038
25152,5,1,0,6,2015Q4,12819,602522.4411,623431.1344,577960.4528,612566.2893,614047.1775,618179.5317,569198.0673,589437.1438
3422,4,1,0,12,2016Q3,1354,625606.3492,596153.4773,593777.0434,619593.0188,594968.9544,579781.9777,610872.0805,626845.5613
1149,10,0,0,27,2017Q3,453,572893.7081,599148.5211,573379.544,607169.8967,628746.7532,572510.7908,587892.4943,622503.1156
22352,8,1,0,11,2020Q1,10276,621194.4094,607976.5558,614272.344,620705.6459,602361.9314,590990.3484,620999.653,596573.2443
11915,7,1,0,33,2017Q1,4740,573435.3284,628032.9573,603377.3423,591804.2275,579730.5466,613081.477,593986.2437,579740.8217
19958,8,1,0,8,2019Q3,8482,571216.9661,587271.3879,613105.9125,588110.804,578720.323,611894.4387,627932.2858,601327.161
5817,5,1,0,12,2017Q2,2315,621571.3578,570645.4425,608121.4658,624417.2171,593008.5684,591551.6568,604864.267,623131.9253
26051,7,1,1,5,2019Q1,13151,584841.5024,583350.6862,617249.2456,612336.5974,617853.5785,594144.0607,583166.1899,591116.346
5674,8,1,0,19,2018Q4,2262,598424.3561,596922.8209,589432.1642,597482.1191,585715.1031,616699.0018,594035.37,603115.0567
8895,12,0,1,5,2019Q1,3554,585268.3704,591163.6607,581795.8795,601174.8552,586041.3475,610030.2335,573423.3722,586979.2285
27084,6,1,1,5,2017Q1,13544,569225.2921,572670.0986,569992.7147,582712.6076,592818.1877,599191.4029,591302.3689,604342.7775
11379,5,1,0,19,2018Q1,4515,628608.9439,577985.1364,585369.9896,624658.2799,612372.6437,634546.1736,593951.0357,571083.5897
24001,8,1,0,9,2020Q1,12110,610092.6784,625464.5608,590671.9522,593508.8995,591401.7545,569741.6273,618720.4736,616402.5379
9022,7,1,0,47,2016Q1,3619,600767.8661,573821.9523,609612.031,598695.5647,607180.0226,610483.7146,615354.2216,572323.6645
18405,5,1,0,3,2018Q2,7578,578143.6264,605479.1181,577348.8381,617521.9902,612752.3893,606266.0835,572665.8314,582713.839
15191,6,1,0,11,2020Q1,5986,612177.5277,618575.7966,595410.8159,620106.2672,605618.6925,625515.9126,590865.7566,571965.1784
25577,6,1,0,22,2017Q2,12983,598185.5479,616016.9553,625153.5765,625673.3903,571676.0091,615755.9904,610044.4781,585524.4792
1649,6,1,0,12,2016Q2,651,584134.8595,590224.463,623604.2854,603238.431,601930.1988,578888.3989,610886.5259,620822.2814
19644,8,1,0,6,2019Q2,8290,581267.8713,611623.7469,581243.6811,596402.7747,585037.359,625361.6635,594777.1036,585428.5029
12562,8,1,1,5,2017Q2,4965,620438.466,585836.0601,571079.7459,597960.1883,620220.4781,611233.0851,580879.5628,580581.0409
17133,8,1,0,8,2017Q1,6920,593918.4921,585696.7101,616832.5116,597961.3145,599907.433,572730.3925,628475.2454,610502.0048
25989,8,1,0,18,2017Q4,13122,578647.4883,610730.3856,582870.4257,603020.8017,590195.7625,621979.6224,620880.9053,597321.2745
23702,8,1,0,4,2019Q4,11711,622049.0426,594571.0136,597187.5045,594218.9235,592286.2446,620933.7185,571950.017,626200.0775
16096,6,1,1,5,2019Q4,6404,573688.876,581210.7004,572269.3943,577960.3563,596556.6823,602460.6428,569596.624,589312.9502
14498,10,0,1,5,2018Q4,5700,611648.7919,570166.8556,576725.315,615269.5799,601887.4665,619118.5057,580059.6852,572726.3244
21266,7,1,0,33,2018Q3,9379,597772.6712,594182.6342,592419.1224,606382.1895,621866.6498,605592.1941,622808.751,573219.7442
7637,6,1,0,0,2017Q3,3046,592776.1795,592155.8361,611406.3066,625301.6911,574799.3107,607911.9784,573365.7934,601639.7471
4159,9,0,1,5,2018Q2,1657,620399.2468,604286.0681,624782.3142,592940.0585,578128.8025,583066.7216,569252.2895,607326.4602
25353,10,0,1,5,2018Q2,12896,617755.8507,623109.683,592824.5744,601644.8985,622366.0965,612678.3195,604770.8571,612806.2311
2992,9,0,0,4,2018Q2,1190,616884.8378,615475.7048,571364.6146,586049.4956,583091.3488,608180.6486,598528.4494,603288.3649
16487,13,0,0,11,2020Q1,6601,587096.6615,587245.0023,611836.7891,616523.2975,592587.4926,607137.4959,589145.7044,584708.3578
25377,8,1,0,34,2017Q3,12903,610464.375,577930.2914,591608.9199,602056.1635,577670.8599,591331.7081,574524.9432,604830.1214
24767,6,1,0,12,2019Q1,12668,599611.283,595779.7874,623009.7887,579352.2131,610010.0824,621787.8893,588085.5263,613273.7751
24907,5,1,1,5,2015Q1,12721,618335.8021,613629.073,626117.0858,585338.0248,577292.5316,624950.2186,629670.9742,624200.9315
10691,6,1,0,16,2017Q3,4263,617987.2662,577044.0929,592631.0426,580214.5432,624491.5872,572761.2811,624689.1671,611727.2712
5126,6,1,0,11,2017Q4,2048,624831.936,606346.925,612357.2244,588558.8647,604392.2843,608509.8193,608562.9553,576846.1787
25168,9,0,1,5,2018Q2,12828,588487.0603,581533.2673,605539.0552,593775.7774,593217.1699,589100.8061,577050.566,621880.783
9184,8,1,0,1,2019Q3,3679,585996.6157,577197.6468,593187.2849,582243.6698,577906.8227,618624.8199,584130.1934,611287.0346
1078,7,1,0,19,2016Q3,421,616699.9418,585003.5103,599129.8034,589039.3595,594796.9083,580362.8004,608050.2991,604720.1169
1982,7,1,0,11,2018Q3,777,612521.373,593681.0893,602339.5449,577974.4711,583302.1457,573530.5634,602244.0481,615447.9532
22086,8,1,0,35,2018Q4,10048,632464.0407,615501.5862,623602.1389,595931.5338,618369.1047,612379.9923,611834.4764,576418.8805
17479,7,1,0,12,2017Q4,7100,593149.3646,624475.4506,616307.9158,594567.4957,616429.5832,617693.2647,611350.1533,614108.8918
16856,8,1,0,19,2019Q3,6772,620504.5879,596226.2958,605054.9077,583145.309,623373.4313,602379.5474,628796.8066,578606.7271
18950,8,1,0,4,2019Q3,7872,584803.2605,573156.5999,596610.1699,598547.3729,580224.9947,600940.3395,624043.0575,598952.8806
21807,5,1,0,10,2018Q4,9808,582252.5316,573541.6961,623016.2148,622657.5762,603905.46,605438.3038,601560.8159,593057.8924
28070,5,1,0,21,2017Q3,13968,614094.5214,579903.2329,579675.674,573117.8728,629077.6212,593152.5381,614171.187,588223.6893
19222,8,1,0,12,2017Q3,8028,610853.2992,592244.9043,620055.2182,587072.4515,601070.9869,617437.0956,578903.618,580439.7947
7689,6,1,0,12,2018Q1,3074,618517.5659,572237.1418,610830.0788,589095.7376,621421.1596,594475.2806,580969.4118,587885.4792
20985,8,1,0,3,2018Q2,9166,601204.8518,570876.999,615213.7193,597296.7655,577049.7497,569709.3674,576092.1929,591438.3718
10236,6,1,1,5,2017Q3,4102,611470.4829,625176.8436,605870.0698,584657.0407,612478.654,590353.5974,608995.2614,624595.1404
11617,5,1,1,5,2016Q4,4616,571557.119,585793.5208,579198.2291,605814.4464,580997.9205,595386.1974,607909.5252,572289.3264
