,risk_rating,Self_exclude_flag,Country_Code,BR Code,Period,Client,Variable_22_Y2,Variable_20_Y0,Variable_19_Y0,Variable_3_Y0,Variable_24_Y0,Variable_14_Y0,Variable_29_Y1,Variable_12_Y1,Variable_13_Y1,Variable_22_Y1,Variable_22_Y0,Variable_21_Y0,Variable_16_Y0,Variable_1_Y1,Variable_29_Y0,Variable_1_Y0,Variable_22_Y3,Variable_12_Y2,Variable_9_Y0
21668,11,0,0,16,2015Q2,9693,600933.7007383746,597840.5863,513961.1455,697536.0986,597546.3221,644724.3837,609441.1074,629796.0602,626071.7537,592704.5457,623627.9586,575575.3293,581892.4023,624007.1123,612945.6321,611309.2134,602052.8490052868,602254.0300851284,615107.0268
9924,7,1,0,19,2016Q2,3977,587083.2146,601847.9263,569432.1797,621768.5046,620941.9607,615979.3977,602606.7185627373,586872.1559,590282.8558,601559.1788,598997.8503,613851.0603,607672.0467,622483.5519,617286.9609,572246.5687,598648.7904921834,610297.7292,577754.7551
17443,6,1,1,5,2017Q1,7084,592078.7414,591298.7087,620348.406,627840.5292,612087.3191,574815.5297,600381.1706022741,583482.3496,620634.7032,613230.9126,612462.6313,582219.7684,656678.3721950667,594754.1504,598951.5308299399,625502.0717,599006.9468651274,618161.3723,599718.8807
16735,8,1,0,21,2016Q3,6714,627338.6264,582179.4294,598914.2387,626329.3183,592419.4239,571295.9329,610362.5098,594139.8089,572228.7228,585942.1609,612060.0976,618561.2174,625806.4577,572486.4007,603459.3124,592820.6351,598760.9795277193,568688.8326,600376.6592
3788,8,1,0,2,2015Q3,1500,583486.8524,600087.6157,578971.6662,620906.8427,600508.8829,622335.5034,594846.138076846,598930.9182191192,603995.1204,574416.8149,609350.3923,615985.18,587360.8663,580919.2438,592546.1482,579387.1794,598351.368258723,583573.027,571757.9148
12788,7,1,0,21,2018Q1,5040,616916.0556,583725.9234,596857.7642,577149.7821,614382.6629,618552.0907,584616.3716,615471.7048,609071.6232,610691.9384,598610.2991,570919.4289,585970.1997,597550.1287,609774.5501,574102.0377,624167.7545,615415.2115,587374.7035
16969,6,1,0,3,2019Q2,6835,591935.1605,599603.7078,599975.8901,602965.8906,626869.7855,600974.5156,595688.1533,574531.1035,617764.7203,626249.7311,570435.8444,569640.8555,653093.1984027373,609274.4574,621530.3886,613933.1971,589693.2545,616689.8921,577102.9004
1154,4,1,1,5,2019Q1,456,578927.1919,616402.5809,576749.0267,577392.9747,609930.9371,618129.1078,614495.9424,575677.245,571590.9266,594445.7951,590792.9418,620297.5656,592095.2957,613210.7982,623166.9033,590821.9517,603763.6183,616490.4803,625042.4688
24201,8,1,0,21,2020Q1,12396,599094.953696599,598508.9743189297,612198.5395,619613.0915,598497.3957226609,602871.2579777862,600731.8610704765,599190.5848736421,598822.078131393,600175.166415339,588015.0651,598469.6994362387,606584.8090566797,602542.6094329177,601724.277428444,602613.5840796635,599049.4680428848,598759.747260593,608495.631498435
22752,7,1,1,5,2019Q3,10676,581758.3922,569078.1121,629390.0274,587359.2362,618004.0607,607695.2118,615221.6883,599614.4995,588373.0547,615780.9052,625985.5388,588692.8465,599077.5046,594931.6196,626942.7101,625189.2167,600811.3839,601624.8536,602484.5128
17426,7,1,0,8,2019Q4,7077,569455.9094,597593.2126,615408.8669,594390.2525,596760.0976,612947.199,580809.2996,590270.3388,625329.6454,616789.1127,604391.3766,613331.9855,588975.5807,580475.0657,626574.4942,600635.4705,597136.21,577418.8711,604669.6459
15574,8,1,0,1,2017Q4,6176,627746.9729,597477.2379,582304.7075,625504.3104,619431.1533,606856.8769,608934.2915,601565.1457,618322.2481,606288.9698,584011.033,623538.5987,653369.5131054379,580696.8479,602050.5275,575625.8112,599379.7561760716,572699.8939,622439.5128
929,5,1,0,11,2015Q3,373,598494.8486785186,588286.9251,627919.7698,603206.5861,622792.0877,593713.3264,613618.9155,579476.7591,591752.1033,621202.7256,581040.4898,582199.1381,585587.738,573127.0137,626233.2271,582077.4546,598863.1156381385,598363.4411588598,611044.3443
743,7,1,0,43,2015Q3,302,604601.2772,609939.3523,621085.135,620820.5929,614751.1841,571188.2302,625452.9053,570275.0897,624431.4736,616882.3184,605983.7415,582726.6126,617939.8468,588317.9235,595356.614,613171.9326,598871.3883444637,616765.3318,609371.2232
5185,6,1,0,0,2017Q4,2070,621216.1812,612488.777,606457.7399,603486.1785,619090.7082,614211.1087,590935.8564,589030.6923,578031.0433,586873.6948,586619.6317,577226.001,581450.4138,605834.0155,589168.179,599773.9176,625480.2288,617595.6806,623038.3387
18606,8,1,0,7,2019Q2,7690,592515.666,612193.843,580668.0425,621594.0946,604259.9822,608088.773,600925.6838,597625.026,583026.4832,612789.7603,597252.527,568978.6295,653577.2782251355,601567.8975,621522.0003,615310.8221,604692.0338,604751.4601,581177.2998
26936,8,1,0,23,2016Q2,13478,590246.8896,597412.5762,601485.3774,583305.4933,615730.5677,572513.4609,606988.6312,571654.7096,570127.9173,601080.0638,593953.4639,578137.1742,655170.0389494189,624556.3553,579449.9375,591823.2576,599413.220779339,581313.4314,595841.4214
2021,7,1,0,3,2019Q3,794,608859.4215,616042.3521,590498.2928,607717.0169,611883.0153,584130.7521,574679.5319,621940.739,616875.2276,585349.2982,585134.7729,580504.4424,652143.5892153623,581885.6251,611014.9979,570021.3743,572251.3061,570757.543,617722.984
155,7,1,0,20,2014Q4,66,599164.4620346377,596440.2759,589241.9627,602421.0871,589140.6194,581089.7988,600600.7054085005,599081.2878675717,599198.9789370405,596131.3746779985,592759.5764,569840.348,653024.586661768,599133.132084358,589094.2692,622683.5395,599047.8309045724,598842.0903792925,578625.1135
21515,8,1,1,5,2018Q2,9573,598014.4966404904,598477.4576418741,596134.7015,614095.2704042781,598495.7765430446,600264.2904807872,599537.7351285295,599618.3114298637,598820.0134450338,598902.7322157877,596431.726393559,598516.3418532349,606599.7581468595,600430.0604743215,600430.0818669202,600171.237713394,599125.8271522269,598982.2414466221,589556.7293
26923,8,1,1,5,2016Q2,13472,592486.3446,621759.5246,596187.1304,636912.4408,601597.2451,620652.952,578482.7037,611156.7488,610740.8603,600283.8634,581631.155,618927.0782,609531.4315,577930.614,632369.9982,609400.0265,599895.1517851949,607701.4513,606155.063
25919,5,1,0,12,2019Q4,13101,603064.6997,611364.7332,606795.3348,592852.2868,588177.5072,618387.8936,616281.9757,619285.5877,611194.1777,627438.2363,624828.9629,598237.2983,583381.985,591047.3915,595251.9656,626437.099,624265.1051,620658.8044,595645.4978
16797,8,1,0,7,2019Q3,6745,595980.7296,577905.182,625264.0245,655868.8037,573679.8483,623880.3385,615606.7405,601960.0685,594488.118,570285.2207,606216.4033,591725.3481,591574.252,614763.1859,579139.3546,574367.3636,603888.4865,577090.872,627157.7792
10230,8,1,0,0,2020Q1,4101,577757.5556,597519.5654,613824.6605,625616.7465,617702.8178,624599.7929,584774.7521,602295.4055,607133.4443,597954.6963,626526.3035,581855.7168,621364.971,582105.9173,589149.3556,591662.9571,573275.4354,624156.3138,604317.1899
1001,9,0,0,11,2015Q1,393,602205.9570892504,585515.9317,594326.0618,579832.3921,620772.8094,624781.5126,590058.7773,580817.0446,600700.3066,591253.126,608245.7714,576652.2399,600593.786,592263.1296,598414.2277,628990.9886,600189.6042288805,598665.2004195845,619584.1023
5733,7,1,0,82,2017Q4,2284,603375.9549,580429.9832,607947.7426,590373.7304,603007.5757,586227.0473,582672.8333,612127.4811,569236.8434,625594.6528,577948.2064,579557.5182,626939.1136,611258.199,615356.0674,616270.277,623560.2717,623360.4806,594980.8458
10624,4,1,1,5,2017Q3,4239,606030.6388,602865.873,613752.4384,598077.9308,583035.1646,590731.9655,571993.254,578682.4504,589781.2012,612742.5037,626814.0304,624834.8713,611879.3546,575315.0867,574533.9244,576774.0159,578754.51,597634.8887,606264.3157
977,8,1,0,11,2018Q1,385,591310.3056,602841.0315,617584.2829,617676.9416,609915.1024,607102.2057,617800.8986,603316.9797,573828.3346,579720.6735,600765.5119,590295.9643,601464.9652,612527.0234,593958.9688,622221.2565,612623.7615,618350.0689,589919.8684
9048,11,0,0,20,2019Q4,3630,597777.6907,569239.9658,570173.2397,578085.1168,587270.7367,590274.7344,584285.6432,583208.2142,619108.639,627951.9375,619655.5023,574081.4406,593149.034,587620.9357,617583.2622,626965.1318,599883.2299,572267.225,624916.1156
17803,8,1,0,11,2016Q2,7265,600797.7220199311,608536.2058,626694.9511,596783.0708,589031.0917,618882.1208,581279.2438,621386.3612,614714.8159,579861.0065,593881.2503,576109.9615,582059.9096,610421.1814,596426.6953,619077.5983,599118.6929796239,598004.6370603725,613184.405
26305,4,1,0,0,2019Q2,13263,569836.7023,602412.9866,590828.0062,625731.8595,594704.0605,613259.7703,614773.626,569698.4226,601295.1237,582626.2065,586633.4758,570137.7868,623040.9127,620280.5283,601285.5190115592,586382.2316,619625.7402,594208.178,594199.465
10123,12,0,0,0,2016Q4,4057,599605.1413,609163.4383,571652.2348,614292.1302,601377.173,608943.9693,591987.5709,590550.8179,606146.242,601640.8057,611264.2004,609949.3208,596416.0034,589574.3936,604836.8129,598446.9417,588800.4207,589158.4734,594993.9711
20710,8,1,1,5,2019Q2,9005,599084.4355833182,616103.3869,585719.1154,582228.8585,612772.2569,612598.991,599223.2995648611,615668.1392,602518.1681,579354.2995,601222.4067,570601.2399,624787.4864,618253.1601,602647.0518585951,605672.7211,599095.7173995103,598639.7623094878,597812.8005
16354,7,1,0,15,2019Q3,6520,621429.7914,610856.1626,592617.3856,586983.3738,572470.9821,614671.7476,573448.4209,594492.4472,614308.7178,599958.306,579620.3582,628120.1377,602224.8982,580685.8337,586204.5137,614729.2887,580365.0255,581370.2488,616282.5579
8526,6,1,0,1,2016Q2,3403,598637.7646083303,580878.1572,614680.6873,571092.0469,604131.715,569944.9382,617829.8918,570525.9306,599191.2028,588795.5066,605813.105,604422.479,622251.9933,600956.6416,572561.6244,622216.9147,598840.4925328018,598612.2682440082,588029.1535
24208,6,1,1,5,2020Q1,12403,598414.9837015563,588354.7369,620500.3604,593463.8741,611179.1978,577625.2169,582225.5604,608070.0494,590180.2709,616087.5575,613074.9173,610691.4613,627019.0041,594843.617,596970.4830097917,619300.3869,598571.7905162332,598552.7462680683,605243.2143
4278,7,1,1,5,2020Q1,1715,582497.4172,616991.4868,620808.2245,614332.7675,596975.833,592717.872,618846.434,578565.9547,586208.6842,619987.8249,609211.4258,573392.1001,654258.7005756747,617565.8924,575169.7038,588135.3843,574575.0796,604709.952,600270.7106
2461,10,0,1,5,2015Q3,977,598039.8126539836,621545.1808,569448.575,616271.0342,588323.7102,617542.8785,598731.7657002024,599045.3291758493,598749.4160441048,596332.3964188624,598859.2174,619145.0283,577051.3893,597989.7888878619,577815.2937,627654.4596,598530.9282309667,598790.0782277316,600916.3046
23370,7,1,1,5,2019Q2,11324,597703.9511236823,596182.7962,606702.7078908037,593787.737049988,587601.295,585937.2721,599483.3453908999,597802.970942348,598834.984113815,577095.1098,574314.8142,598579.8591049734,606608.0527488829,596917.1357,598919.538105826,584526.6537,598672.4942421089,598074.849783664,592293.9660052707
3513,8,1,0,20,2019Q4,1390,592580.2499,626073.2369,616157.3856,610173.9794,582436.9419,585131.9276,621802.3515,614918.3471,585301.9271,627850.8771,601433.5848,613870.9426,578972.2683,609081.6395,588533.7901,624348.011,574743.8482,577076.7777,628498.5693
17280,4,1,0,71,2017Q4,6997,627744.2878,596078.3178,607405.4435,617168.0432,598701.509,594257.6677,597499.8748607091,626297.4884,620160.6359,582633.8283,575832.0007,616808.2569,656231.3054359113,590858.0619,596475.3949588939,570896.4233,615210.0119,597101.8535,607005.3115
7945,7,1,1,5,2019Q1,3169,625316.9926,600005.2571,593027.7812,579662.463,615217.835,618324.3787,627157.0417,616421.5556,601395.1525,621190.3926,583789.0051,599963.2121,587404.0033,578590.4569,618865.9426,611133.7003,572851.0753,609817.2826,611001.3655
16942,8,1,0,23,2019Q4,6825,616500.8668,617432.3344,621024.9442,617215.0151,617456.5589,570434.6937,620572.811,616351.2293,596204.895,621723.5772,569166.0293,611793.7669,657123.5272918801,599388.5598,587214.0057,590253.6314,607748.3763,570790.4406,573947.1131
27450,8,1,0,77,2015Q4,13712,617958.6612,604021.8029,546050.3272,754154.3858,617569.9203,637409.4399,628966.6354,632783.0914,617210.0683,627010.3484,616034.0195,588362.8951,587836.4,616914.4344,631149.5935,635600.3921,606919.5112810971,572369.0521,719423.8109
10904,6,1,1,5,2015Q3,4339,597232.6791500809,619261.1919,606969.4588,604547.2854,591416.4802,621378.6288,582390.9245,594587.0413,621024.617,624716.9593,622211.0985,573787.5854,577326.9847,578265.4501,628165.7464,588940.4663,598623.0028369325,598203.9201207362,575484.8456
22515,7,1,0,26,2019Q2,10432,597972.7915028909,584191.4323,576957.4504,604498.193,608694.6575,569492.3126,597573.1297587003,571434.4614,571298.3645,623188.4427,578188.3364,585187.0177,616964.3738,593502.1888,598618.9104494628,570658.0588,598783.1718435228,598268.1851830148,597755.1358
12868,9,0,0,12,2016Q4,5068,578975.9166,579957.3022,596313.113,593929.3524,591773.3057,607930.046,582524.0519,570241.0504,579462.9023,617609.543,574694.6404,601576.1677,627251.226,603705.2744,570850.0317,607569.4873,599265.5996125762,590333.8176,628592.7763
10981,9,0,1,5,2018Q3,4370,591093.6565,574070.0844,602613.4947,606687.851,597499.9879,617872.7375,609198.1028,594861.2731,623538.6251,580811.7365,588770.6938,597698.1122,575848.2089,576554.0272,601283.126,608840.5131,621483.4539,598377.5165,591612.8756
9394,7,1,1,5,2019Q4,3777,574464.2273,587390.3177,617975.6646,605808.1841,625232.2758,602816.3905,593933.615,601407.0994,618247.2823,598264.3154,602645.0427,606478.3231,571463.4636,616920.8508,580958.4758,621598.1924,627629.9629,600762.3413,594956.4394
332,11,0,0,11,2017Q4,143,625089.0793,588152.9476,604139.7713,603429.1997,595355.0653,584483.4978,598092.1452,584987.0964,623595.2531,624460.2894,592168.0627,591805.338,621984.6038,605964.5585,619419.8389,574411.3745,584300.5661,582293.375,569622.4051
16265,7,1,1,5,2018Q2,6477,582682.4432,598329.9942912923,586927.3160734832,598614.83449437,598529.0814138091,599004.8890570228,593414.7777,625294.9166,603224.7397,601580.7211,583943.3128,598552.3015739514,598587.0389360158,572367.3675,600752.3970808984,597590.9477136511,598406.090501249,598491.429341124,600937.9589788138
2738,7,1,0,71,2015Q4,1087,599830.7525425078,587375.1299,588265.4001,581468.6391,592374.6392,606170.1986,596082.4833489931,605710.9963,570650.8356,612615.9569,595586.2471,616044.1675,619162.8063,610805.3307,596853.6440114719,592210.9278,598945.8963691974,598541.8226825446,589737.0017
10431,5,1,0,4,2015Q3,4171,597962.8326044601,575032.1791,591231.2554,577176.7501,585538.9228,587405.8226,599757.6562905866,571662.0628,592266.1823,590343.6478,575817.1647,627975.4623,589715.2524,578501.9267,597314.6670993959,628374.6774,598895.0912172911,598543.0942928294,621939.0069
6195,6,1,0,0,2016Q4,2477,611592.6741,586839.1798,610241.3106,591382.3259,609093.2594,597172.5536,606381.6127,593155.9004,627761.3802,620812.7461,611006.5935,603702.9363,598845.94,594281.4662,604887.293,606296.9159,597237.0003,607570.472,570184.2103
1030,8,1,1,5,2015Q1,403,599090.6122158348,572935.9896,618568.296,618945.1504,610693.1806,605166.2196,599943.9522228529,598850.2499059559,599257.6723978224,596919.5469219405,576076.9426,605090.4016,655761.7997873146,597458.8283468157,586358.9458,584756.6122,599395.5977181171,598906.9177411572,606552.1188
5148,6,1,0,3,2019Q2,2056,602519.232,593869.558,651248.7382,618441.616,609613.4126,613696.4763,573567.751,617039.2026,625346.9452,594261.6958,605078.5057,580538.5487,655200.0303255066,573363.5188,622419.8206,592739.5983,590773.7291,600665.2134,659090.9404
25261,8,1,0,12,2017Q2,12865,587742.0698,587232.6752,609752.9423,593699.1088,619122.3669,569977.1538,624212.682,610475.365,590388.0325,611875.2362,570650.3434,611555.1176,608799.5355,615248.4546,599101.8245,608694.6839,579690.5477,608458.1653,621275.5005
21127,7,1,1,5,2019Q4,9276,599325.5456,617184.586,576414.7404,605531.5873,609270.8241,620328.7224,584921.3999,623612.6521,592445.1026,587044.4421,577362.1831,575420.4226,577623.1851,573148.922,611949.9389,592484.1099,619319.0345,601460.4627,616948.7887
5122,6,1,1,5,2016Q3,2046,606228.8281,579859.8093,614755.0283,627122.379,593295.8638,572195.2651,598003.1670791198,615190.0985,572710.3264,569753.8779,580653.5523,574247.5413,574481.6122,627721.0623,599837.3707766022,592660.0038,598955.4216495057,574026.7102,614150.9888
4679,5,1,0,47,2015Q1,1871,599914.4038719983,589634.4348,584966.2604,601455.9011,618946.5222,586604.1097,620700.4381,601526.2616,573218.4951,617763.6564,584358.1562,614956.0355,606742.2541,611250.6681,576706.2332,588807.1813,598958.1555005678,598698.3840911387,583144.9515
20619,7,1,1,5,2019Q4,8954,585706.5948,618257.5543,583149.6233,570102.4752,568895.655,627460.4535,617992.6266,605100.3836,627539.1271,602285.0014,598262.2095,592493.9313,620610.8804,581962.1747,625933.454,617126.0292,601869.9214,607673.2113,603898.6882
14560,5,1,0,13,2020Q1,5726,626704.5441,571581.6413,609344.0534,576881.4511,602584.2731,629060.9529,610596.7181,593500.0958,595321.5278,626782.848,584763.3209,608634.7904,590897.0766,579733.6802,603142.0451,619691.5809,617161.6597,594053.38,611952.5124
3170,7,1,1,5,2015Q3,1251,599930.7564397313,611104.6873,620242.6299,575624.5678,594439.0665,603809.653,594821.1653032345,605001.8644,574232.5172,614902.2842,577398.9431,577361.6572,596332.2252,571966.7855,598173.7867181775,586942.2478,598749.0559370749,597731.8011415736,600180.6238
9916,5,1,0,12,2019Q3,3976,606750.5824,580549.1407,573811.9673,602059.6291,574574.3097,621975.4156,608762.8355,575319.0061,626685.0483,570743.6669,598227.2991,612915.6507,588353.5309,577323.15,583677.8937,572661.4948,582217.7782,596891.6423,604574.1886
10132,5,1,0,18,2017Q2,4059,578844.4103,600221.3238,630795.4368,618464.208,593596.6757,612454.987,600887.1704853458,573412.8678,574644.5315,577787.404,604540.6976,616421.7613,588770.4559,628878.7185,599014.4765431487,624750.7928,628472.633,617959.3223,619165.8914
12587,8,1,0,21,2018Q4,4972,598098.1397,610896.2522,570638.5224,587505.5434,570912.6864,589081.8941,572934.4938,572275.6045,602595.535,613434.495,591590.8861,622036.0114,573036.6309,580629.823,582576.5885,578546.5606,597858.5486,622935.413,596745.8839
15111,2,1,1,5,2018Q4,5949,589748.5137,613416.994,616797.5329,597070.4011,612293.4926,618135.4559,621203.5376,578189.8894,627552.2106,595937.1667,578601.6513,598449.5749,603839.2718,624252.806,577401.3355,602106.7878,626592.4375,623844.0354,630793.3772
4833,4,1,0,10,2019Q2,1931,614901.9044,620645.9998,609164.3615,575509.6452,577577.0924,589280.613,603120.9708606473,584908.7824,575758.3627,609348.9823,581481.8877,591728.8508,654572.4208125871,616429.6502,594448.7848662203,611923.574,587368.6691,622153.1444,623059.4484
314,6,1,0,4,2015Q3,135,597422.4311750344,570126.7857,570049.5364,627058.7997,624063.9715,578868.7588,595315.2028,587163.3351,621587.7651,623758.3499,603924.0042,580293.7955,586071.4078,579046.9624,622856.9392,600804.75,598704.2710056072,598211.0287913197,573334.8357
